group_id,user_id,user_id_from,event,datetime
29,142998,,add,2021-04-21 13:18:27
139,154712,,add,2021-04-21 13:18:49
24,131120,,add,2021-04-21 13:19:01
118,15541,,add,2021-04-21 13:19:06
156,56116,,leave,2021-04-21 13:20:17
89,149488,,add,2021-04-21 13:20:29
212,58572,,add,2021-04-21 13:20:32
120,149488,,add,2021-04-21 13:20:33
132,145581,,add,2021-04-21 13:20:49
7,127344,,add,2021-04-21 13:21:11
32,154712,114240,add,2021-04-21 13:23:08
22,149488,,add,2021-04-21 13:23:42
58,102831,,add,2021-04-21 13:24:26
72,69721,,add,2021-04-21 13:24:30
192,83141,31917,add,2021-04-21 13:25:04
198,57955,,add,2021-04-21 13:25:09
172,3479,,add,2021-04-21 13:26:03
74,34406,,add,2021-04-21 13:26:08
34,129112,,add,2021-04-21 13:26:33
138,122614,,leave,2021-04-21 13:27:04
116,68122,,add,2021-04-21 13:27:13
63,6089,,add,2021-04-21 13:27:30
93,149488,,add,2021-04-21 13:27:32
96,104340,149488,add,2021-04-21 13:27:55
149,152067,,add,2021-04-21 13:28:53
155,624,,add,2021-04-21 13:29:18
19,56211,,leave,2021-04-21 13:29:35
144,33096,,add,2021-04-21 13:29:40
52,42068,,add,2021-04-21 13:30:21
148,44318,,add,2021-04-21 13:30:36
210,149488,,leave,2021-04-21 13:31:43
144,108632,,add,2021-04-21 13:32:56
213,624,,add,2021-04-21 13:33:01
1,152219,,add,2021-04-21 13:33:30
156,9925,,leave,2021-04-21 13:33:37
182,130646,,add,2021-04-21 13:34:04
139,149488,,add,2021-04-21 13:34:38
179,149488,,add,2021-04-21 13:34:55
155,28820,,add,2021-04-21 13:35:04
64,138485,,add,2021-04-21 13:35:07
79,149488,,leave,2021-04-21 13:35:16
229,37669,,add,2021-04-21 13:35:54
158,60173,31747,add,2021-04-21 13:36:04
236,73751,,add,2021-04-21 13:36:15
133,42261,,add,2021-04-21 13:37:12
220,142290,8940,add,2021-04-21 13:37:51
179,138883,,add,2021-04-21 13:39:33
54,149488,3610,add,2021-04-21 13:39:43
216,149488,,add,2021-04-21 13:39:56
68,108650,,add,2021-04-21 13:40:16
40,149488,,add,2021-04-21 13:42:10
15,149488,,add,2021-04-21 13:43:19
225,8247,,add,2021-04-21 13:44:35
18,9518,149488,add,2021-04-21 13:45:27
28,3371,,add,2021-04-21 13:45:40
54,11519,,add,2021-04-21 13:46:13
89,79487,50242,add,2021-04-21 13:46:18
204,42261,,add,2021-04-21 13:46:29
149,149488,,add,2021-04-21 13:46:52
221,149488,,add,2021-04-21 13:48:02
249,125811,,add,2021-04-21 13:48:06
209,109913,,add,2021-04-21 13:49:06
93,43509,,add,2021-04-21 13:49:08
1,149488,161532,add,2021-04-21 13:49:19
75,131678,,add,2021-04-21 13:49:41
156,135450,,add,2021-04-21 13:51:01
155,159699,,add,2021-04-21 13:51:28
119,149488,,leave,2021-04-21 13:51:34
146,149488,,add,2021-04-21 13:52:29
14,29563,,add,2021-04-21 13:52:48
125,137083,,add,2021-04-21 13:52:56
91,87321,,add,2021-04-21 13:53:23
16,140253,,add,2021-04-21 13:53:27
78,149488,,add,2021-04-21 13:53:51
233,149488,,add,2021-04-21 13:54:25
185,154712,,add,2021-04-21 13:54:31
142,67625,70283,add,2021-04-21 13:55:28
85,51424,152365,add,2021-04-21 13:56:20
93,145860,157071,add,2021-04-21 13:57:07
147,99526,,add,2021-04-21 13:58:04
136,60619,,add,2021-04-21 13:58:15
76,139934,,add,2021-04-21 13:58:18
72,158855,,add,2021-04-21 13:58:19
192,149488,,add,2021-04-21 13:59:14
52,22566,,add,2021-04-21 13:59:41
135,149488,,add,2021-04-21 14:00:16
210,63031,,add,2021-04-21 14:00:51
174,154712,,add,2021-04-21 14:01:19
175,42261,,add,2021-04-21 14:01:45
50,140714,,add,2021-04-21 14:02:19
230,149488,109025,add,2021-04-21 14:02:25
22,91745,,add,2021-04-21 14:02:33
190,24527,148301,add,2021-04-21 14:02:42
5,14764,149488,add,2021-04-21 14:02:59
101,624,527,add,2021-04-21 14:03:01
19,100677,,add,2021-04-21 14:03:18
213,76020,,add,2021-04-21 14:03:24
40,94941,,add,2021-04-21 14:04:30
171,108650,,add,2021-04-21 14:04:56
73,9343,70141,add,2021-04-21 14:05:18
75,4781,,add,2021-04-21 14:06:29
184,2362,,add,2021-04-21 14:06:44
89,41386,81269,add,2021-04-21 14:08:25
111,131760,,add,2021-04-21 14:08:46
69,78042,,add,2021-04-21 14:09:32
80,66912,54459,add,2021-04-21 14:09:33
20,88545,,add,2021-04-21 14:10:16
198,149488,,add,2021-04-21 14:10:25
82,77213,,add,2021-04-21 14:10:34
179,139246,93872,add,2021-04-21 14:10:39
126,115939,83703,add,2021-04-21 14:11:12
201,22267,,add,2021-04-21 14:11:39
224,149488,,add,2021-04-21 14:11:41
237,30230,,add,2021-04-21 14:12:33
21,134281,,add,2021-04-21 14:14:06
179,14764,,leave,2021-04-21 14:15:22
163,149488,,add,2021-04-21 14:16:41
100,127993,67884,add,2021-04-21 14:17:03
2,149488,,add,2021-04-21 14:17:30
156,13696,,leave,2021-04-21 14:19:03
115,42261,,add,2021-04-21 14:19:06
76,149488,,add,2021-04-21 14:19:17
128,149488,,add,2021-04-21 14:19:26
214,42261,,add,2021-04-21 14:19:38
106,92034,,add,2021-04-21 14:19:48
13,149488,,add,2021-04-21 14:19:55
198,58652,,add,2021-04-21 14:20:14
238,141726,,add,2021-04-21 14:20:28
119,149488,,add,2021-04-21 14:20:51
237,25884,,add,2021-04-21 14:21:09
145,20878,,add,2021-04-21 14:22:08
135,42261,,add,2021-04-21 14:22:42
216,79184,,add,2021-04-21 14:22:43
114,149488,,add,2021-04-21 14:22:58
155,149488,,add,2021-04-21 14:23:03
102,122784,,add,2021-04-21 14:23:18
236,48177,,leave,2021-04-21 14:24:05
69,113722,,add,2021-04-21 14:24:34
118,124174,,add,2021-04-21 14:24:35
23,145507,,add,2021-04-21 14:25:04
142,129729,,add,2021-04-21 14:25:25
109,116154,89869,add,2021-04-21 14:26:29
92,149488,53179,add,2021-04-21 14:27:00
52,66966,149488,add,2021-04-21 14:28:12
137,76793,,add,2021-04-21 14:28:24
224,124814,,add,2021-04-21 14:28:53
50,149488,,add,2021-04-21 14:28:59
63,149488,,add,2021-04-21 14:30:30
172,86597,,add,2021-04-21 14:30:37
175,137809,,add,2021-04-21 14:30:40
94,78168,,add,2021-04-21 14:30:57
223,33096,,add,2021-04-21 14:30:58
2,149488,,add,2021-04-21 14:31:11
98,41287,,add,2021-04-21 14:31:17
120,154712,,add,2021-04-21 14:31:40
196,21174,,add,2021-04-21 14:31:44
33,149832,,add,2021-04-21 14:32:12
28,34214,,leave,2021-04-21 14:33:30
109,149488,,add,2021-04-21 14:34:17
78,74769,,add,2021-04-21 14:35:05
125,125477,9533,add,2021-04-21 14:35:08
153,22489,,add,2021-04-21 14:35:52
25,51419,,add,2021-04-21 14:36:35
173,92029,,add,2021-04-21 14:37:39
167,149488,,add,2021-04-21 14:37:54
76,34198,,add,2021-04-21 14:37:58
202,54377,,add,2021-04-21 14:38:51
212,63664,,add,2021-04-21 14:39:04
120,141093,,add,2021-04-21 14:39:50
70,149488,,add,2021-04-21 14:40:12
142,1953,162339,add,2021-04-21 14:40:29
123,92079,,add,2021-04-21 14:41:44
107,39386,,add,2021-04-21 14:41:49
186,149488,,add,2021-04-21 14:42:31
209,42261,,add,2021-04-21 14:42:32
198,132191,,leave,2021-04-21 14:42:55
30,13471,,add,2021-04-21 14:43:35
40,13635,,add,2021-04-21 14:43:49
94,149488,,add,2021-04-21 14:44:02
146,30570,,leave,2021-04-21 14:44:12
93,95364,,leave,2021-04-21 14:44:31
186,132444,,add,2021-04-21 14:44:46
150,149488,95969,add,2021-04-21 14:45:15
163,10276,,add,2021-04-21 14:45:48
213,93653,,add,2021-04-21 14:48:02
233,149488,,add,2021-04-21 14:48:02
82,106446,,add,2021-04-21 14:48:32
212,108632,,add,2021-04-21 14:49:14
93,9518,149488,add,2021-04-21 14:49:14
1,76254,,add,2021-04-21 14:49:36
10,120924,,add,2021-04-21 14:50:07
167,149488,,add,2021-04-21 14:50:11
91,11224,,add,2021-04-21 14:51:21
125,47276,,add,2021-04-21 14:52:15
184,117802,,add,2021-04-21 14:52:28
202,51674,,leave,2021-04-21 14:52:35
119,35079,,add,2021-04-21 14:52:41
77,82829,,add,2021-04-21 14:53:49
10,122758,102154,add,2021-04-21 14:54:23
32,83320,,add,2021-04-21 14:54:42
118,157163,,add,2021-04-21 14:54:43
220,149488,,add,2021-04-21 14:54:53
236,95707,,add,2021-04-21 14:55:11
78,42261,,add,2021-04-21 14:56:11
18,61579,,leave,2021-04-21 14:56:19
236,131116,,add,2021-04-21 14:56:58
19,99088,,leave,2021-04-21 14:58:23
161,59385,,add,2021-04-21 14:58:43
236,10077,,add,2021-04-21 14:58:56
236,38096,,add,2021-04-21 14:59:06
54,150696,,add,2021-04-21 14:59:28
9,58570,,add,2021-04-21 14:59:47
70,27598,,add,2021-04-21 15:00:15
142,65104,,add,2021-04-21 15:00:17
221,169507,,leave,2021-04-21 15:00:42
96,21770,,add,2021-04-21 15:00:47
176,149488,163617,add,2021-04-21 15:01:08
223,31176,,add,2021-04-21 15:01:19
108,149488,,add,2021-04-21 15:01:27
70,149488,,add,2021-04-21 15:01:37
156,21689,,leave,2021-04-21 15:01:46
70,22267,,add,2021-04-21 15:01:53
111,52312,,add,2021-04-21 15:02:05
69,33188,87378,add,2021-04-21 15:02:37
155,111924,36000,add,2021-04-21 15:04:16
238,149488,,add,2021-04-21 15:04:20
121,82336,,add,2021-04-21 15:04:34
172,9518,,add,2021-04-21 15:05:15
94,105500,,add,2021-04-21 15:05:27
9,145000,,leave,2021-04-21 15:05:42
28,36883,,add,2021-04-21 15:05:55
225,99087,,add,2021-04-21 15:06:26
225,77711,31851,add,2021-04-21 15:07:00
120,49844,,add,2021-04-21 15:07:13
134,149063,,add,2021-04-21 15:07:28
132,134283,,add,2021-04-21 15:07:32
148,42261,149488,add,2021-04-21 15:09:20
13,42261,,add,2021-04-21 15:11:03
156,149488,,leave,2021-04-21 15:11:23
210,94452,,add,2021-04-21 15:11:45
100,624,,add,2021-04-21 15:11:49
2,89054,,add,2021-04-21 15:12:14
186,117999,,add,2021-04-21 15:12:32
202,125523,,add,2021-04-21 15:12:32
213,121520,,add,2021-04-21 15:13:02
216,149488,,add,2021-04-21 15:13:02
76,149488,,add,2021-04-21 15:13:03
42,12200,,add,2021-04-21 15:13:05
223,131810,,add,2021-04-21 15:13:07
58,138972,,add,2021-04-21 15:13:11
173,149488,,add,2021-04-21 15:13:14
102,149488,,add,2021-04-21 15:13:37
72,87479,5221,add,2021-04-21 15:13:55
211,149488,87658,add,2021-04-21 15:14:49
43,84238,,add,2021-04-21 15:15:04
111,29694,,add,2021-04-21 15:15:13
224,149488,,leave,2021-04-21 15:15:29
153,127993,,add,2021-04-21 15:16:37
210,120644,,add,2021-04-21 15:16:38
234,149488,,add,2021-04-21 15:16:48
156,52316,35890,add,2021-04-21 15:17:03
58,149488,,add,2021-04-21 15:17:34
172,25798,,add,2021-04-21 15:18:12
91,165443,,add,2021-04-21 15:18:17
36,149488,,leave,2021-04-21 15:19:06
222,121875,149488,add,2021-04-21 15:19:22
221,154712,,add,2021-04-21 15:21:46
184,50707,,add,2021-04-21 15:22:17
220,10136,,leave,2021-04-21 15:22:32
111,149488,151595,add,2021-04-21 15:22:34
105,51115,,add,2021-04-21 15:22:37
184,112327,,add,2021-04-21 15:22:38
8,126684,,add,2021-04-21 15:23:25
96,63298,113827,add,2021-04-21 15:23:26
44,160135,,add,2021-04-21 15:24:27
128,99828,,add,2021-04-21 15:24:28
210,10158,,add,2021-04-21 15:25:46
229,131760,,leave,2021-04-21 15:26:20
86,42261,162372,add,2021-04-21 15:26:51
24,37346,,add,2021-04-21 15:28:01
110,21174,49306,add,2021-04-21 15:28:16
39,141638,,add,2021-04-21 15:28:32
230,149488,149488,add,2021-04-21 15:29:08
58,80251,,add,2021-04-21 15:29:12
7,132688,,add,2021-04-21 15:30:04
1,90144,,add,2021-04-21 15:30:11
68,149488,,add,2021-04-21 15:30:15
248,16427,,add,2021-04-21 15:30:21
32,91,,add,2021-04-21 15:30:58
137,76065,117737,add,2021-04-21 15:31:22
242,93088,,add,2021-04-21 15:31:24
120,108325,,add,2021-04-21 15:32:19
202,149488,,add,2021-04-21 15:32:38
161,149488,,add,2021-04-21 15:33:28
155,73270,,add,2021-04-21 15:33:37
1,11775,,add,2021-04-21 15:33:43
58,99102,,add,2021-04-21 15:33:54
155,104340,,add,2021-04-21 15:34:02
19,128833,,add,2021-04-21 15:34:40
13,166112,,add,2021-04-21 15:34:43
162,22267,,add,2021-04-21 15:35:19
145,33480,,add,2021-04-21 15:35:55
209,149488,,add,2021-04-21 15:36:17
63,93344,,leave,2021-04-21 15:36:30
237,120090,,add,2021-04-21 15:36:50
233,112017,,add,2021-04-21 15:37:05
184,66376,,add,2021-04-21 15:37:52
93,124579,,add,2021-04-21 15:38:53
76,5763,,leave,2021-04-21 15:39:00
221,140615,,add,2021-04-21 15:39:07
9,37657,,leave,2021-04-21 15:39:10
64,154712,,add,2021-04-21 15:39:52
215,149488,,add,2021-04-21 15:40:04
127,24950,19945,add,2021-04-21 15:40:27
15,162514,,add,2021-04-21 15:41:22
24,119337,,add,2021-04-21 15:41:31
220,149488,,leave,2021-04-21 15:41:46
106,78171,,leave,2021-04-21 15:43:28
135,38446,,add,2021-04-21 15:44:06
158,112746,,add,2021-04-21 15:44:28
238,23907,,add,2021-04-21 15:44:42
224,20783,,add,2021-04-21 15:45:37
19,116976,,add,2021-04-21 15:46:45
238,149488,,add,2021-04-21 15:46:59
156,120644,,leave,2021-04-21 15:47:16
91,28718,,add,2021-04-21 15:49:00
176,64146,,add,2021-04-21 15:49:07
146,2338,,add,2021-04-21 15:49:09
111,28251,,add,2021-04-21 15:49:25
16,32728,,add,2021-04-21 15:50:48
181,149488,100315,add,2021-04-21 15:50:51
215,149488,,add,2021-04-21 15:51:02
81,149488,,add,2021-04-21 15:51:02
81,12532,,add,2021-04-21 15:52:51
162,34422,,add,2021-04-21 15:52:58
10,149488,,add,2021-04-21 15:53:38
5,13396,,add,2021-04-21 15:54:25
201,35445,56733,add,2021-04-21 15:54:53
149,79786,,add,2021-04-21 15:54:59
62,149488,,add,2021-04-21 15:55:14
7,61737,,leave,2021-04-21 15:55:31
16,51424,,add,2021-04-21 15:55:37
124,100271,,add,2021-04-21 15:55:55
114,22074,,add,2021-04-21 15:56:15
125,72917,,add,2021-04-21 15:57:15
176,2130,,add,2021-04-21 15:57:23
123,152149,149488,add,2021-04-21 15:57:39
186,114647,,add,2021-04-21 15:58:29
228,15975,,add,2021-04-21 15:58:35
57,130517,,add,2021-04-21 15:59:05
78,61435,,add,2021-04-21 16:00:47
65,20052,,leave,2021-04-21 16:00:56
220,149488,,add,2021-04-21 16:01:01
155,117802,,add,2021-04-21 16:01:09
141,147269,,add,2021-04-21 16:01:20
58,84813,,add,2021-04-21 16:01:38
52,158035,42101,add,2021-04-21 16:02:02
85,84813,,add,2021-04-21 16:02:46
171,164690,,add,2021-04-21 16:03:05
28,149488,,add,2021-04-21 16:03:56
102,96785,,leave,2021-04-21 16:04:06
143,149488,,add,2021-04-21 16:06:19
116,91780,,leave,2021-04-21 16:06:51
198,149488,,add,2021-04-21 16:07:08
70,149488,20565,add,2021-04-21 16:07:23
133,154712,,add,2021-04-21 16:07:48
54,66492,,add,2021-04-21 16:08:09
81,128105,,add,2021-04-21 16:08:28
216,98335,,add,2021-04-21 16:09:13
69,9518,,add,2021-04-21 16:09:57
166,123068,,add,2021-04-21 16:10:26
121,42261,,add,2021-04-21 16:10:55
54,95730,,add,2021-04-21 16:11:31
202,60055,,add,2021-04-21 16:11:33
211,149488,,add,2021-04-21 16:11:41
54,48398,149488,add,2021-04-21 16:11:48
72,26824,60282,add,2021-04-21 16:11:54
9,141302,,add,2021-04-21 16:12:01
228,131760,,add,2021-04-21 16:12:22
166,123630,23817,add,2021-04-21 16:12:23
224,149488,,add,2021-04-21 16:12:33
173,141691,,add,2021-04-21 16:12:44
116,69593,,add,2021-04-21 16:13:14
124,106786,,add,2021-04-21 16:13:41
222,93758,,leave,2021-04-21 16:15:24
209,123379,,add,2021-04-21 16:15:54
43,88343,,add,2021-04-21 16:16:00
249,36907,,add,2021-04-21 16:16:02
210,28066,,add,2021-04-21 16:16:12
221,162190,,add,2021-04-21 16:16:15
64,43980,,add,2021-04-21 16:16:53
73,149488,,add,2021-04-21 16:20:30
48,112864,,add,2021-04-21 16:21:07
245,42003,,add,2021-04-21 16:21:32
249,624,,add,2021-04-21 16:21:54
163,149488,32178,add,2021-04-21 16:21:57
132,127871,,add,2021-04-21 16:22:28
124,42261,,add,2021-04-21 16:24:27
43,149488,,add,2021-04-21 16:25:37
42,134076,95468,add,2021-04-21 16:26:21
173,108690,,add,2021-04-21 16:26:30
106,149488,,add,2021-04-21 16:26:31
236,57145,,leave,2021-04-21 16:26:31
123,136235,,add,2021-04-21 16:26:52
209,143114,100666,add,2021-04-21 16:27:55
235,46679,,add,2021-04-21 16:27:56
181,14764,,add,2021-04-21 16:28:15
167,149488,,add,2021-04-21 16:28:19
128,22267,,add,2021-04-21 16:28:45
96,81909,,add,2021-04-21 16:29:28
13,131678,,add,2021-04-21 16:30:46
237,89600,,add,2021-04-21 16:30:58
117,14696,,leave,2021-04-21 16:31:18
103,149488,,add,2021-04-21 16:31:34
249,15307,149488,add,2021-04-21 16:31:45
162,61069,,add,2021-04-21 16:32:13
24,114715,,add,2021-04-21 16:32:26
209,57739,,leave,2021-04-21 16:32:27
101,42261,149488,add,2021-04-21 16:33:35
20,63490,,add,2021-04-21 16:33:56
249,66156,43625,add,2021-04-21 16:34:18
162,8523,,add,2021-04-21 16:34:27
69,52462,149488,add,2021-04-21 16:35:19
234,65466,133212,add,2021-04-21 16:35:22
120,149488,,add,2021-04-21 16:35:25
176,61414,,leave,2021-04-21 16:35:29
240,45545,,leave,2021-04-21 16:35:36
118,59535,,add,2021-04-21 16:36:27
216,149488,,add,2021-04-21 16:36:47
159,149488,,add,2021-04-21 16:37:01
156,35103,,add,2021-04-21 16:37:03
80,154712,82914,add,2021-04-21 16:37:50
247,83320,,add,2021-04-21 16:38:38
92,22267,,leave,2021-04-21 16:38:59
212,9518,,add,2021-04-21 16:39:16
38,149488,,add,2021-04-21 16:39:24
203,22267,,leave,2021-04-21 16:39:49
63,136235,,add,2021-04-21 16:40:26
184,117778,,add,2021-04-21 16:40:33
194,22267,,leave,2021-04-21 16:41:29
94,83463,,add,2021-04-21 16:42:01
62,73949,,add,2021-04-21 16:42:01
148,154712,149488,add,2021-04-21 16:43:44
225,27708,,add,2021-04-21 16:43:48
47,148682,,add,2021-04-21 16:43:53
101,58533,,add,2021-04-21 16:44:13
58,44319,149488,add,2021-04-21 16:44:35
94,149488,,add,2021-04-21 16:44:38
155,132193,149488,add,2021-04-21 16:44:42
2,159784,,add,2021-04-21 16:44:58
28,90820,,add,2021-04-21 16:45:32
220,125178,149488,add,2021-04-21 16:46:26
247,16681,,add,2021-04-21 16:46:52
225,114269,,add,2021-04-21 16:46:58
117,98678,,add,2021-04-21 16:47:31
7,29754,,add,2021-04-21 16:47:48
111,4960,,add,2021-04-21 16:48:05
42,31067,,add,2021-04-21 16:48:18
216,54992,,add,2021-04-21 16:48:32
13,149488,,add,2021-04-21 16:48:52
210,128081,,add,2021-04-21 16:49:00
48,27598,,add,2021-04-21 16:49:03
94,149488,125250,add,2021-04-21 16:49:24
249,38543,,add,2021-04-21 16:49:55
231,94467,154332,add,2021-04-21 16:50:38
91,121734,,add,2021-04-21 16:50:40
23,129692,,add,2021-04-21 16:50:43
202,149488,,add,2021-04-21 16:50:52
149,40378,,leave,2021-04-21 16:50:57
78,149488,,add,2021-04-21 16:51:31
163,149488,,leave,2021-04-21 16:53:26
70,149488,163550,add,2021-04-21 16:53:34
244,3060,,add,2021-04-21 16:53:53
181,37640,,add,2021-04-21 16:54:36
68,111925,,leave,2021-04-21 16:56:07
182,131696,122523,add,2021-04-21 16:57:21
82,13957,,leave,2021-04-21 16:57:29
132,14764,,add,2021-04-21 16:57:45
153,9095,,add,2021-04-21 16:58:22
154,20180,,add,2021-04-21 16:58:28
40,149488,,add,2021-04-21 16:58:36
22,3479,,add,2021-04-21 16:59:13
187,154073,,leave,2021-04-21 16:59:20
237,104012,,add,2021-04-21 16:59:41
56,149488,,add,2021-04-21 16:59:46
152,149488,27852,add,2021-04-21 17:00:01
94,34198,131801,add,2021-04-21 17:01:21
124,149184,,add,2021-04-21 17:01:58
79,103951,,add,2021-04-21 17:02:21
162,22267,,add,2021-04-21 17:02:56
85,131678,,add,2021-04-21 17:03:00
72,104993,,add,2021-04-21 17:03:23
177,22267,,add,2021-04-21 17:04:07
247,149488,,add,2021-04-21 17:04:33
64,149488,,add,2021-04-21 17:04:47
172,157226,,add,2021-04-21 17:04:48
93,42261,,add,2021-04-21 17:05:11
131,149488,138797,add,2021-04-21 17:06:15
64,149488,,leave,2021-04-21 17:06:19
64,165667,,add,2021-04-21 17:06:29
238,153255,,add,2021-04-21 17:07:12
101,51264,,add,2021-04-21 17:07:21
202,149488,,add,2021-04-21 17:07:31
124,148577,,add,2021-04-21 17:07:45
159,139536,,add,2021-04-21 17:08:13
23,92164,,add,2021-04-21 17:08:46
155,12087,,add,2021-04-21 17:09:08
190,114499,,add,2021-04-21 17:10:19
63,53205,,add,2021-04-21 17:12:01
164,149488,,add,2021-04-21 17:12:15
103,27644,103773,add,2021-04-21 17:12:22
215,149488,145057,add,2021-04-21 17:12:28
63,42261,,add,2021-04-21 17:12:58
222,151939,,add,2021-04-21 17:13:22
202,149488,77291,add,2021-04-21 17:13:54
132,28487,,leave,2021-04-21 17:14:08
219,162731,,add,2021-04-21 17:15:01
47,100930,,add,2021-04-21 17:17:06
224,87200,,add,2021-04-21 17:17:25
92,67713,,leave,2021-04-21 17:18:12
98,55256,,add,2021-04-21 17:18:22
13,149488,,leave,2021-04-21 17:19:18
164,8464,,add,2021-04-21 17:20:44
202,32014,,leave,2021-04-21 17:21:26
133,48781,,add,2021-04-21 17:21:39
97,115408,,add,2021-04-21 17:22:04
157,149488,,add,2021-04-21 17:22:06
117,87200,,add,2021-04-21 17:22:23
236,143483,,leave,2021-04-21 17:22:57
49,120644,,leave,2021-04-21 17:23:01
197,43510,,leave,2021-04-21 17:24:29
46,129283,,add,2021-04-21 17:25:00
101,4832,,add,2021-04-21 17:25:07
46,55908,,add,2021-04-21 17:25:28
51,83320,149488,add,2021-04-21 17:25:47
23,149488,,leave,2021-04-21 17:26:31
173,14764,65613,add,2021-04-21 17:27:11
237,149488,,add,2021-04-21 17:28:59
3,149488,,add,2021-04-21 17:29:10
198,120644,,add,2021-04-21 17:31:15
44,18710,,leave,2021-04-21 17:31:39
163,103736,,add,2021-04-21 17:31:41
79,36102,,add,2021-04-21 17:31:59
166,147199,,leave,2021-04-21 17:32:01
241,149488,,leave,2021-04-21 17:32:18
68,149488,2533,add,2021-04-21 17:34:44
124,124799,,add,2021-04-21 17:35:50
21,149488,,add,2021-04-21 17:36:00
203,24943,,add,2021-04-21 17:36:12
155,33498,,add,2021-04-21 17:36:59
94,138130,,add,2021-04-21 17:37:39
158,13680,44390,add,2021-04-21 17:38:02
1,38189,,add,2021-04-21 17:38:30
150,149488,149488,add,2021-04-21 17:38:34
247,89588,,leave,2021-04-21 17:38:34
163,85053,,add,2021-04-21 17:38:56
79,149488,,add,2021-04-21 17:39:06
59,87200,,add,2021-04-21 17:40:16
179,18489,,add,2021-04-21 17:40:51
19,149488,,add,2021-04-21 17:41:36
156,119943,,add,2021-04-21 17:42:54
78,100271,,add,2021-04-21 17:43:11
117,121055,,add,2021-04-21 17:43:29
80,149488,149488,add,2021-04-21 17:44:46
121,103985,,add,2021-04-21 17:45:01
120,91840,,add,2021-04-21 17:45:03
148,22267,,add,2021-04-21 17:45:24
244,120168,,add,2021-04-21 17:45:32
165,101164,,add,2021-04-21 17:46:52
212,26691,,add,2021-04-21 17:47:29
131,67537,,add,2021-04-21 17:47:35
47,149488,,add,2021-04-21 17:48:10
215,83141,,add,2021-04-21 17:49:54
150,9518,74037,add,2021-04-21 17:50:11
118,24704,,add,2021-04-21 17:50:24
184,149488,123735,add,2021-04-21 17:50:42
96,149488,36507,add,2021-04-21 17:51:00
133,81865,,add,2021-04-21 17:51:31
248,114676,,leave,2021-04-21 17:52:35
231,135281,,add,2021-04-21 17:52:40
84,63366,,add,2021-04-21 17:53:19
128,133122,64408,add,2021-04-21 17:53:26
158,132669,,add,2021-04-21 17:53:37
182,121461,149488,add,2021-04-21 17:54:00
249,34409,,leave,2021-04-21 17:54:39
203,149960,,add,2021-04-21 17:54:53
153,149488,,leave,2021-04-21 17:55:35
98,157164,,add,2021-04-21 17:55:48
24,149488,,add,2021-04-21 17:56:19
145,51627,,add,2021-04-21 17:57:26
61,2845,,add,2021-04-21 17:57:30
116,33380,93463,add,2021-04-21 17:57:37
5,18654,,add,2021-04-21 17:57:59
70,71177,,add,2021-04-21 17:59:42
85,158035,,leave,2021-04-21 18:00:27
185,123727,,leave,2021-04-21 18:01:26
70,42261,,leave,2021-04-21 18:01:28
133,147740,13105,add,2021-04-21 18:01:38
181,22267,,add,2021-04-21 18:01:43
20,165915,,add,2021-04-21 18:03:25
124,69551,121804,add,2021-04-21 18:03:26
39,71617,,add,2021-04-21 18:03:49
72,149488,,leave,2021-04-21 18:04:00
175,62601,,leave,2021-04-21 18:04:22
1,107779,,leave,2021-04-21 18:04:49
176,102238,15438,add,2021-04-21 18:05:31
153,82596,,add,2021-04-21 18:05:34
135,84813,,add,2021-04-21 18:05:35
60,41212,163583,add,2021-04-21 18:05:58
154,119953,,add,2021-04-21 18:06:00
50,624,101039,add,2021-04-21 18:06:10
223,82399,49193,add,2021-04-21 18:06:11
1,149488,,add,2021-04-21 18:06:19
3,89977,,leave,2021-04-21 18:06:40
215,121896,,add,2021-04-21 18:06:46
83,64703,149488,add,2021-04-21 18:06:54
36,26410,,add,2021-04-21 18:06:56
213,149488,2472,add,2021-04-21 18:07:22
249,149488,,leave,2021-04-21 18:07:29
98,26691,,add,2021-04-21 18:07:53
142,149488,,leave,2021-04-21 18:08:04
12,19602,,add,2021-04-21 18:08:16
3,120644,,add,2021-04-21 18:08:28
14,127871,75934,add,2021-04-21 18:09:07
76,137568,,add,2021-04-21 18:09:15
154,58008,,add,2021-04-21 18:09:26
109,149488,,add,2021-04-21 18:09:44
47,1562,,add,2021-04-21 18:10:01
135,111174,,add,2021-04-21 18:10:10
22,21395,,add,2021-04-21 18:11:08
97,79708,,add,2021-04-21 18:11:16
198,149488,,add,2021-04-21 18:12:02
98,118425,144934,add,2021-04-21 18:12:37
228,150597,,add,2021-04-21 18:13:07
139,136543,,add,2021-04-21 18:13:11
46,109343,112035,add,2021-04-21 18:13:15
84,6596,151215,add,2021-04-21 18:13:50
28,149488,,add,2021-04-21 18:14:00
157,87200,,add,2021-04-21 18:14:49
78,83686,,add,2021-04-21 18:15:15
149,149488,14126,add,2021-04-21 18:15:19
199,51522,,add,2021-04-21 18:15:52
123,73268,,add,2021-04-21 18:15:55
72,158035,,add,2021-04-21 18:16:03
62,87541,149488,add,2021-04-21 18:17:46
36,131455,,add,2021-04-21 18:17:52
192,60960,,add,2021-04-21 18:18:24
65,126022,,add,2021-04-21 18:18:48
77,42261,,add,2021-04-21 18:18:56
110,149488,73493,add,2021-04-21 18:19:05
65,100427,,add,2021-04-21 18:19:07
40,624,,add,2021-04-21 18:19:47
